Guid	Model Id	Rotation X	Rotation Y	Rotation Z	Position X	Position Y	Position Z	Name Id	Texture Alias	Model File Name	Name
100000001964	312	0.8109095	0	-0.58517146	-334.4596	-45.54972	-1268.256	45562		human_m_freestyle_03.agr	Yancy Gilbert
100000001965	241	-0.9742024	0	-0.22567596	-319.0394	-47.20362	-1257.567	95006		fairychild_f_pigtailsdress.adr	Shelly Sandishoes
100000001966	414	0.85295177	0	0.5219898	-332.1599	-44.28703	-1258.012	0	tshirt	fairy_seaside_m_01_lod0.adr	
100000001967	384	0.5555709	0	-0.8314692	-332.2607	-43.87885	-1255.992	0	sanctuary_03	fairy_sanctuary_f.adr	
100000001968	780	0.99410367	0	0.108434156	-229.8839	-42.50806	-1220.291	0		human_sanctuary_m.adr	
100000001969	785	0.99905556	0	0.043449644	-231.357	-42.21749	-1218.739	0		human_seaside_f.adr	
100000001970	735	0.99415004	0	-0.108007684	-229.018	-41.57325	-1216.745	0	2	human_seaside_m.adr	
100000001971	1779	0.99857444	0	-0.053376805	-2728.432	0.04000008	-95.67606	0	spots	dragon_m_basic.adr	
100000001973	1779	-0.79375905	0	0.6082324	-340.1952	-17.12565	-1168.371	24435		dragon_m_basic.adr	Char
100000001974	50	0.7835821	0	0.62128836	-346.0255	-16.79731	-1165.437	100670	tuxedo	cat_shorthair.adr	Mojo
100000001975	170	-0.9950908	0	-0.09896672	-337.2595	-16.96882	-1158.298	103976	darkmark	dog_large_pointy.adr	Bruno
100000001976	171	-0.7437891	0	0.66841435	-342.0527	-16.61841	-1156.103	103982	spots	dog_large_shortears.adr	Lake
100000001977	257	0.99692506	0	0.0783609	-2700.077	0.04000008	-40.771	0		kart_speedster.adr	
100000001978	775	0.06711894	0	0.997745	45.73792	-15.80211	-1226.561	0		human_m_kendall.agr	
100000001979	785	0.39501405	0	0.9186751	44.28381	-15.80575	-1226.781	0		human_seaside_f.adr	
100000001980	360	-0.69102573	0	-0.7228301	28.75431	-15.08619	-1207.71	407192		human_m_racer_johnny_thunder.agr	Spud Edgins
100000001981	4615	0.16880196	0	-0.98565	10.7603	-15.1347	-1200.131	5102704		human_m_merchant_kart.agr	Clack
100000001982	1457	-0.518821	0	-0.85488296	18.69716	-15.06787	-1200.496	406430		human_m_manager_landon.agr	Bill Riddly
100000001983	554	0.6271584	0	-0.77889174	6.48606	-14.87097	-1193.191	403366		human_m_freestyle_08.agr	Trevor Wilkes
100000001984	311	0.82086146	0	0.57112736	10.04831	-14.77458	-1193.566	0		human_m_freestyle_02.agr	
100000001985	1563	0.9933443	0	-0.1151827	2.760555	-13.96101	-1175.543	403385		human_m_comicbook_dane.agr	Dane
100000001986	221	-0.1461533	0	-0.9892619	6.035565	-13.74198	-1174.588	420200		chugawug_m_02.adr	Junior
100000001987	4	-0.99450016	0	0.104735374	7.63943	-13.75252	-1176.261	420199	longjohns	robgoblin_m_basic.adr	Twitch
100000001988	221	0.48612434	0	0.8738897	22.83682	-14.70687	-1191.929	0		chugawug_m_02.adr	
100000001989	968	0.7262944	0	-0.6873837	9.070527	-14.3751	-1186.624	0		human_m_racer_repair_guy.agr	
100000001990	790	-0.14517199	0	0.9894064	-720.3957	3.337282	-1193.987	45582		fairy_f_bacala_01.agr	Bacala
100000001991	488	0.995851	0	0.09099894	-717.2891	2.749191	-1174.77	0		chugawug_farmer_m.adr	
100000001992	377	-0.8122962	0	0.58324504	-724.3044	3.633432	-1198.347	0		fairy_farmer_f.adr	
100000001993	384	-0.99507606	0	-0.099113606	-716.4063	2.812779	-1182.015	0		fairy_sanctuary_f.adr	
100000001994	735	0.9351927	0	-0.35413933	-687.7764	-13.97678	-1240.363	0		human_seaside_m.adr	
100000001995	311	0.9925119	0	-0.12214775	-687.6398	-14.01169	-1241.792	0		human_m_freestyle_02.agr	
100000001996	12	0.89725155	0	-0.44151962	-716.4009	-6.756301	-1235.616	21313		fairychild_m_pointyhair.adr	Sundancer
100000001997	735	0.45589387	0	-0.89003414	-737.1527	1.388572	-1304.489	100340	3	human_seaside_m.adr	Wernald
100000001998	11	-0.9980053	0	0.063129775	-779.0122	17.7668	-1305.078	45787		fairychild_f_sleevesandshorts.adr	Cutes Dozen
100000001999	401	0.05941244	0	0.9982335	-785.8618	18.72441	-1317.183	45778	seaside_tshirt	fairy_seaside_f_01.adr	Mother Dozen
100000002000	414	-0.9933569	0	-0.11507469	-811.0969	18.36915	-1323.991	45779		fairy_seaside_m_01_lod0.adr	Father Dozen
100000002001	104	-0.32902086	0	0.94432265	-811.0867	18.20728	-1342.928	0		sh_table_battlepets_01.adr	
100000002002	763	-0.9929744	0	-0.11832859	-812.9972	18.01347	-1342.754	45781		fairy_m_monty_dozen.agr	Monty Dozen
100000002003	242	-0.77394724	0	0.6332501	-812.3253	18.10202	-1344.732	45783		fairychild_m_mohawkshorts.adr	Dougie Dozen
100000002004	414	-0.16095355	0	0.98696196	-849.0958	-7.880729	-1301.138	21308	tanktop	fairy_seaside_m_01_lod0.adr	Kelpy
100000002005	171	0.23349597	0	0.97235775	-839.2959	-10.86895	-1249.241	94177	darkmark	dog_large_shortears.adr	Nessi
100000002006	30	-0.99920636	0	-0.039833363	-828.2923	-10.29088	-1227.574	45572		fairy_m_old_01.adr	Piparoo
100000002007	309	0.7883835	0	0.6151841	-823.9127	-7.971285	-1219.878	382885		sg_gametable_01.adr	Checkers & Chess
100000002008	690	-0.99995595	0	0.009384352	-832.0413	19.47968	-1135.839	101989		humanchild_m_swirltrimbig.adr	Miguel
100000002009	8	-0.92486703	0	0.3802907	-812.9948	19.19587	-1139.428	0		humanchild_m_tshirtwithbaggypants.adr	
100000002010	11	-0.5312219	0	0.84723276	-814.0863	19.46245	-1141.459	0		fairychild_f_sleevesandshorts.adr	
100000002011	688	-0.43095812	0	-0.90237194	-807.8538	19.521	-1141.724	0		humanchild_m_afro.adr	
100000002012	12	0.5645683	0	-0.8253863	-810.1113	20.63259	-1143.325	0		fairychild_m_pointyhair.adr	
100000002013	241	-0.7705939	0	0.63732654	-807.4882	20.65343	-1145.841	0		fairychild_f_pigtailsdress.adr	
100000002014	7	-0.010308996	0	0.9999469	-809.7716	20.40546	-1150.721	93556	Indian	humanchild_f_skirtandtunic.adr	Tikia
100000002015	9	-0.6895847	0	0.724205	-800.2665	21.31252	-1171.342	45553		humanchild_m_tshirtwithbeltbig.adr	Slinky
100000002016	12	-0.99829715	0	-0.058333017	-798.7233	21.27778	-1170.193	0		fairychild_m_pointyhair.adr	
100000002017	221	-0.3101752	0	-0.9506794	-697.2599	-7.853668	-1297.744	45590		chugawug_m_02.adr	Moosheewug
100000002018	945	0.8359878	0	0.5487479	-775.6984	14.9651	-1005.799	93120		human_m_ninja_ghost.adr	Stealthy Despoiler
100000002019	945	0.12734114	0	0.99185896	-850.1464	-6.172829	-1053.533	93120		human_m_ninja_ghost.adr	Stealthy Despoiler
100000002020	689	-0.24942254	0	-0.96839476	-815.6047	18.14205	-1123.44	93566		humanchild_m_shortrobewithglove.adr	Thomas Sunwalker
100000002021	23	0.10463841	0	-0.99451035	-965.1252	-37.26739	-1103.15	5102375		human_m_ninjatrainer.adr	Twisting Hornet
100000002022	23	0.92705727	0	-0.37491974	-948.9962	-36.80568	-1093.431	21296		human_m_ninjatrainer.adr	Kai
100000002024	775	-0.118231006	0	-0.9929861	-430.5009	-35.6226	-1273.168	0		human_m_kendall.agr	
100000002025	775	0.36165473	0	-0.9323122	-371.2963	-38.86501	-1278.13	0		human_m_kendall.agr	
100000002026	775	0.29579195	0	-0.95525235	-317.2264	-36.10892	-1230.479	0		human_m_kendall.agr	
100000002027	496	0.09857438	0	0.9951297	-2072.626	-30.3239	1116.276	0		human_m_treasurehunter.agr	
100000002028	185	-0.9683359	0	0.24965093	-394.9515	-18.91612	-1217.92	0		sh_primitive_radio_01.adr	
100000002029	439	-0.80204904	0	-0.59725815	-575.9543	-46.7583	-1259.403	45589		human_f_mary.agr	Egona
100000002030	7	0.9973943	0	0.07214235	-730.2094	2.767179	-1331.282	0		humanchild_f_skirtandtunic.adr	
100000002031	688	0.0803636	0	-0.9967656	-729.0713	2.779423	-1329.18	0		humanchild_m_afro.adr	
100000002032	242	-0.08262084	0	0.996581	-728.6205	2.291574	-1332.131	0		fairychild_m_mohawkshorts.adr	
100000002033	241	-0.99975646	0	-0.022066519	-727.325	2.009948	-1330.681	0		fairychild_f_pigtailsdress.adr	
100000002034	4	0.15125729	0	-0.9884944	-158.3866	-44.74326	-1212.786	0	longjohns	robgoblin_m_basic.adr	
100000002035	1667	0.93449575	0	0.35597423	-185.7742	-44.54504	-1216.829	0		crab_m_basic.adr	
100000002036	242	0.9255011	0	-0.3787448	-88.12614	-45.78576	-1243.259	0		fairychild_m_mohawkshorts.adr	
100000002037	11	-0.9450021	0	0.32706425	-85.78728	-45.74166	-1244.005	0		fairychild_f_sleevesandshorts.adr	
100000002038	241	-0.6137866	0	0.789472	-91.05802	-45.89853	-1244.629	0	africanred	fairychild_f_pigtailsdress.adr	
100000002039	1667	0.5402497	0	0.84150475	-77.5821	-47.64847	-1274.083	0		crab_m_basic.adr	
100000002040	547	-0.99836665	0	-0.05713226	-219.5576	-41.73164	-1215.773	94400		human_f_freestyle_05.agr	Meloni
100000002041	398	0.9999059	0	0.013721986	-231.2847	-41.24058	-1215.139	0	sanctuary-m-03	fairy_sanctuary_m_01.adr	
100000002042	414	-0.98996514	0	0.1413122	-218.4159	-42.31702	-1218.506	0	tshirt	fairy_seaside_m_01_lod0.adr	
100000002043	414	-0.9955766	0	0.09395242	-218.0443	-41.08605	-1213.102	0		fairy_seaside_m_01_lod0.adr	
100000002044	545	0.099372365	0	0.9950503	-726.2552	-42.52254	-1537.95	425245		human_f_freestyle_03.agr	Morgan Webfoot
100000002045	958	-0.77323776	0	-0.63411623	-1879.158	-45.93526	442.7892	19685		fairy_f_merigold.agr	Samantha
100000002046	436	0.99532336	0	-0.096598454	-1911.071	-44.82374	448.6798	0		human_m_andy.agr	
100000002047	556	-0.9992083	0	0.03978473	-1909.421	-44.78794	448.7599	0		human_m_freestyle_10.agr	
100000002048	968	0.6495859	0	0.76028824	-1915.755	-45.05808	458.5376	0		human_m_racer_repair_guy.agr	
100000002049	960	0.99314284	0	-0.11690787	-1909.511	-44.3937	462.83	94007		fairy_m_ricky_danger.agr	Ricky Danger
100000002050	145	0.2570266	0	0.9664043	-1910.096	-42.50579	476.8303	313		cow.adr	Cow
100000002051	145	-0.40993217	0	-0.912116	-1901.934	-42.49738	486.6387	313		cow.adr	Cow
100000002052	145	0.791966	0	-0.61056507	-1903.246	-42.62744	482.3211	313		cow.adr	Cow
100000002053	145	-0.9999226	0	-0.012443451	-1902.374	-43.03185	475.9309	313		cow.adr	Cow
100000002054	145	0.6118723	0	-0.79095656	-1897.572	-43.11286	482.3227	313		cow.adr	Cow
100000002055	403	0.057967674	0	0.9983185	-1894.18	-41.47654	519.4077	0		rabbit.adr	
100000002056	510	-0.12339917	0	-0.9923571	-1895.704	-39.63462	567.4676	46335		human_m_sirwellington.agr	Jones
100000002057	551	0.2642193	0	-0.9644626	-1850.66	-41.12811	477.3977	45971		human_f_freestyle_10.agr	Gloria
100000002058	545	-0.35779473	0	-0.9338003	-1852.782	-40.93097	476.6833	45970		human_f_freestyle_03.agr	Jennifer
100000002059	571	-0.89314395	0	-0.44977105	-1845.556	-41.45047	469.7752	116867		fairy_f_freestyle_09.agr	Walker
100000002060	1760	-0.3445639	0	-0.93876284	-1838.473	-41.19751	478.1489	4560		triceratops_m_basic.adr	Iggy
100000002061	514	-0.40744022	0	-0.91323185	-1844.627	-41.39775	481.3804	389081		dog_large_dalmation.adr	Dot
100000002062	364	-0.65421164	0	0.75631154	-1837.223	-41.4598	469.8112	100674	lightmark	dog_small_fluffy.adr	Rascal
100000002063	1759	0.6559722	0	0.75478506	-1840.452	-41.45356	471.5256	420571		tyrannosaurus_m.adr	Zax
100000002064	403	-0.890734	0	0.45452487	-1862.723	-40.08626	511.9377	0		rabbit.adr	
100000002065	7	0.045317445	0	-0.99897265	-1862.787	-40.5239	490.2666	0		humanchild_f_skirtandtunic.adr	
100000002066	241	0.50720984	0	-0.86182255	-1864.269	-40.72361	489.5144	0		fairychild_f_pigtailsdress.adr	
100000002067	173	-0.07298964	0	-0.99733275	-1860.896	-40.57994	488.4546	0		dog_small_pointy.adr	
100000002068	364	-0.31450325	0	0.9492564	-1861.864	-40.5858	487.2163	0	lightmark	dog_small_fluffy.adr	
100000002069	429	-0.020536691	0	0.99978906	-1830.891	-42.04188	428.7502	15820		human_f_simone.agr	Simone
100000002070	14	-0.84751135	0	0.53077716	-1822.431	-41.96048	432.6327	0		chugawug_m_01.adr	
100000002071	514	-0.4643184	0	-0.88566834	-1794.611	-38.15526	502.5236	0		dog_large_dalmation.adr	
100000002072	550	0.9928665	0	-0.11923092	-1806.927	-38.2277	500.8569	0		human_f_freestyle_09.agr	
100000002073	555	-0.9750313	0	0.2220674	-1807.812	-38.12896	482.7167	0		human_m_freestyle_09.agr	
100000002074	1779	0.9576381	0	-0.2879743	-1810.76	-38.18595	483.3013	0		dragon_m_basic.adr	
100000002075	358	-0.89586127	0	0.44433376	-1764.832	-33.78604	456.3591	0		human_f_freestyle_02.agr	
100000002076	357	-0.30400437	0	-0.95267063	-1765.983	-33.61052	459.2096	0		fairy_f_freestyle_02.agr	
100000002077	356	0.9893664	0	0.1454446	-1768.631	-34.04537	457.4164	0		fairy_f_freestyle_01.agr	
100000002078	2098	0.99999917	0	-0.001270465	-2729.169	0.03999999	-91.81771	0	basic-solidcolor	horse_f.adr	
100000002079	559	-0.9936613	0	0.11241535	-1851.126	-42.94543	413.6915	0		human_m_freestyle_06.agr	
100000002080	577	0.8914703	0	-0.45307916	-1853.656	-43.2676	415.0428	0		human_f_freestyle_07.agr	
100000002081	549	0.7934688	0	0.60861087	-1853.392	-43.25842	412.1195	0		human_f_freestyle_08.agr	
100000002082	4508	-0.9818449	0	0.18968573	-1842.249	-41.38295	411.1896	5102196		fairy_f_merchant_brawler_african_raven.agr	Roosey
100000002083	342	-0.9827205	0	-0.18509562	-1877.531	-46.05501	396.1825	0		butterfly.adr	
100000002084	241	-0.99877584	0	-0.049466304	-1875.832	-46.64836	396.3004	0		fairychild_f_pigtailsdress.adr	
100000002085	8	0.95974445	0	0.2808745	-1924.184	-44.57316	450.2977	0		humanchild_m_tshirtwithbaggypants.adr	
100000002086	402	-0.45703602	0	0.88944817	-1897.046	-41.28258	396.4499	0		squirrel.adr	
100000002087	221	-0.10946837	0	0.9939903	-1860.185	-51.30442	341.1369	20942		chugawug_m_02.adr	Bartle
100000002088	2098	0.8243824	0	0.5660332	-1861.904	-51.21054	344.1974	5100684	palomino	horse_f.adr	Sheila
100000002089	3175	-0.9998654	0	0.01640956	-929.956	-42.01843	-1147.974	0		hsg_domoposter_01.adr	
100000002090	816	-0.6912117	0	-0.7226524	-605.4261	-7.482647	-1155.244	4412		env_icon_seaside.adr	Elite Exploration Coin
100000002091	816	-0.67329013	0	-0.7393784	-612.7115	-42.28273	-1178.816	4412		env_icon_seaside.adr	Elite Exploration Coin
100000002092	816	-0.9972744	0	-0.073781915	-685.1562	-18.45404	-1210.479	4412		env_icon_seaside.adr	Elite Exploration Coin
100000002093	816	0.081607886	0	-0.9966646	-756.4139	9.145487	-1481.828	4412		env_icon_seaside.adr	Elite Exploration Coin
100000002094	816	-0.01814915	0	0.99983525	-1044.024	-47.71104	-1293.832	4412		env_icon_seaside.adr	Elite Exploration Coin
100000002095	816	-0.45691568	0	-0.88951	-991.4874	23.34958	-998.4689	4412		env_icon_seaside.adr	Elite Exploration Coin
100000002096	816	0.6719681	0	0.7405801	-401.9562	11.83555	-1100.943	4412		env_icon_seaside.adr	Elite Exploration Coin
100000002097	816	-0.91013473	0	-0.41431257	-417.0751	-2.893662	-1159.713	386170		env_icon_seaside.adr	Rare Exploration Coin
100000002098	816	-0.24863376	0	-0.96859753	-476.7918	-31.85321	-1259.857	386170		env_icon_seaside.adr	Rare Exploration Coin
100000002099	816	-0.59828925	0	-0.80128026	-381.3685	-16.4435	-1189.784	386170		env_icon_seaside.adr	Rare Exploration Coin
100000002100	403	0.838335	0	-0.5451554	-317.2707	-13.66075	-1137.998	0		rabbit.adr	
100000002101	816	-0.017456304	0	-0.9998476	-299.6773	-10.62007	-1159.359	4412		env_icon_seaside.adr	Elite Exploration Coin
100000002102	816	0.011480033	0	-0.9999341	-146.9244	-21.41643	-1156.845	386170		env_icon_seaside.adr	Rare Exploration Coin
100000002103	813	-0.91183627	0	0.41055396	-28.48977	39.91471	-452.5385	386170		env_icon_chugawug.adr	Rare Exploration Coin
100000002104	813	-0.9126868	0	0.40865973	177.4473	61.21601	-449.3405	386170		env_icon_chugawug.adr	Rare Exploration Coin
100000002105	813	0.98217	0	0.18799464	-17.69982	50.95578	-491.3773	4412		env_icon_chugawug.adr	Elite Exploration Coin
100000002106	813	0.1354506	0	-0.9907841	-15.0757	27.66852	-510.456	386170		env_icon_chugawug.adr	Rare Exploration Coin
100000002107	813	0.8471809	0	-0.5313044	37.85324	8.221545	-545.3272	4412		env_icon_chugawug.adr	Elite Exploration Coin
100000002108	813	-0.3064834	0	0.9518759	-37.26744	35.68904	-372.3937	4412		env_icon_chugawug.adr	Elite Exploration Coin
100000002109	813	-0.9869739	0	-0.16088034	78.38216	35.72554	-412.3682	4412		env_icon_chugawug.adr	Elite Exploration Coin
100000002110	813	-0.80389285	0	0.5947741	117.5721	51.42565	-326.3783	4412		env_icon_chugawug.adr	Elite Exploration Coin
100000002111	947	-0.7533034	0	0.6576732	-2203.585	-33.4852	1239.032	386170		env_icon_blackspore.adr	Rare Exploration Coin
100000002112	947	-0.50334805	0	-0.8640838	-2339.398	-32.17005	1129.283	4412		env_icon_blackspore.adr	Elite Exploration Coin
100000002113	947	0.9881937	0	-0.1532096	-2354.243	-22.54353	1393.351	386170		env_icon_blackspore.adr	Rare Exploration Coin
100000002114	947	0.5554712	0	-0.83153576	-2487.373	-24.85059	1263.164	386170		env_icon_blackspore.adr	Rare Exploration Coin
100000002115	947	0.20075102	0	0.97964233	-2519.431	-1.902856	1201.663	4412		env_icon_blackspore.adr	Elite Exploration Coin
100000002116	947	0.91399187	0	0.40573242	-2642.75	18.75	1021.063	4412		env_icon_blackspore.adr	Elite Exploration Coin
100000002117	947	0.99149144	0	0.13017222	-2584.45	-7.938715	971.4076	386170		env_icon_blackspore.adr	Rare Exploration Coin
100000002118	947	0.35768858	0	0.9338409	-2462.171	-4.072798	963.8102	4412		env_icon_blackspore.adr	Elite Exploration Coin
100000002119	947	0.2382968	0	0.97119236	-2291.027	1.995899	1011.969	4412		env_icon_blackspore.adr	Elite Exploration Coin
100000002120	947	0.060464244	0	0.9981703	-2159.402	-14.84997	907.6487	4412		env_icon_blackspore.adr	Elite Exploration Coin
100000002121	947	-0.16265294	0	0.98668337	-1738.381	-29.74651	833.8047	4412		env_icon_blackspore.adr	Elite Exploration Coin
100000002122	947	0.35437864	0	-0.93510205	-1707.786	-33.48259	1148.964	386170		env_icon_blackspore.adr	Rare Exploration Coin
100000002123	953	-0.11461044	0	0.9934105	-71.29139	51.34807	1039.431	386170		env_icon_shrouded_glade.adr	Rare Exploration Coin
100000002124	972	-0.8962882	0	0.44347197	79.19838	45.20378	1143.744	0		dog_large_floppy.adr	
100000002125	953	-0.9520034	0	-0.30608723	201.2088	53.67405	1146.544	4412		env_icon_shrouded_glade.adr	Elite Exploration Coin
100000002126	953	-0.66043794	0	0.7508806	135.9745	37.99094	1016.628	4412		env_icon_shrouded_glade.adr	Elite Exploration Coin
100000002127	953	-0.9784842	0	-0.20632176	19.8469	41.39494	1178.811	4412		env_icon_shrouded_glade.adr	Elite Exploration Coin
100000002128	953	0.60807055	0	0.7938829	-41.07944	47.90098	1136.369	4412		env_icon_shrouded_glade.adr	Elite Exploration Coin
100000002129	953	0.6109433	0	0.79167426	-66.33189	65.86687	1000.95	4412		env_icon_shrouded_glade.adr	Elite Exploration Coin
100000002130	953	0.2923154	0	0.95632195	52.59516	38.97359	999.8838	386170		env_icon_shrouded_glade.adr	Rare Exploration Coin
100000002131	953	0.9986056	0	0.05278994	18.40032	54.02306	1311.344	386170		env_icon_shrouded_glade.adr	Rare Exploration Coin
100000002132	135	0.44434276	0	-0.8958569	-32.03687	59.33889	1277.599	0		billygoat.adr	
100000002133	635	0.99688715	0	0.07884088	-2701.598	0.04000008	-88.65037	0		sss_human_m_01.agr	
100000002134	634	0.99688715	0	0.07884088	-2701.598	0.04000008	-88.65037	0		sss_human_m_02.agr	
100000002135	633	0.99688715	0	0.07884088	-2701.598	0.04000008	-88.65037	0		sss_human_m_03.agr	
100000002136	632	-0.70428437	0	0.709918	-2701.478	0.04003438	-88.77103	0		sss_human_m_04.agr	
100000002137	631	-0.70428437	0	0.709918	-2701.478	0.04003438	-88.77103	0		sss_human_m_05.agr	
100000002138	630	-0.70428437	0	0.709918	-2701.478	0.04003438	-88.77103	0		sss_human_m_06.agr	
100000002139	629	-0.70428437	0	0.709918	-2701.478	0.04003438	-88.77103	0		sss_human_m_07.agr	
100000002140	1442	0.19915308	0	-0.9799684	-2590.047	0.5559549	47.36111	0		penguin_babymindcontrol.adr	
100000002141	1787	-0.27765453	0	-0.96068096	-2590.783	0.4197997	47.32147	1		penguin_surfer_01.adr	Default Housing NPC
100000002142	1787	-0.27765492	0	-0.9606809	-2590.78	0.4198	47.3215	1		penguin_surfer_01.adr	Default Housing NPC
100000002143	1787	-0.27765492	0	-0.9606809	-2590.78	0.4198	47.3215	0		penguin_surfer_01.adr	
100000002144	842	0.14832261	0	-0.988939	-2595.596	0.181862	50.10876	0		powerup_dogbone_buff.adr	
100000002145	842	0.14832261	0	-0.988939	-2595.596	0.181862	50.10876	0		powerup_dogbone_buff.adr	
100000002146	1017	0.2798641	0	-0.9600396	-2598.978	0.1438549	49.49045	0		dog_large_floppyghost.adr	
100000002147	1017	0.2798641	0	-0.9600396	-2598.978	0.1438549	49.49045	0		dog_large_floppyghost.adr	
100000002150	1019	0.21678865	0	-0.9762186	-2599.479	0.1417271	49.09795	0		dog_large_shortearsghost.adr	
100000002151	1019	0.21678865	0	-0.9762186	-2599.479	0.1417271	49.09795	0		dog_large_shortearsghost.adr	
100000002152	1021	0.2555383	0	-0.96679896	-2600.033	0.1340172	49.12426	0		dog_small_floppyghost.adr	
100000002153	1023	0.3952738	0	-0.9185633	-2600.578	0.1286319	48.96149	0		dog_small_pointyghost.adr	
100000002154	1023	0.3952738	0	-0.9185633	-2600.578	0.1286319	48.96149	0		dog_small_pointyghost.adr	
100000002155	1024	0.3952738	0	-0.9185633	-2600.578	0.1286319	48.96149	0		dog_small_pugghost.adr	
100000002156	1024	0.3952738	0	-0.9185633	-2600.578	0.1286319	48.96149	0		dog_small_pugghost.adr	
100000002157	1034	0.3952738	0	-0.9185633	-2600.578	0.1286319	48.96149	0		dog_large_floppyghost.adr	
100000002158	1036	0.26331294	0	-0.9647105	-2601.05	0.1255563	48.68453	0		dog_large_shortearsghost.adr	
100000002159	1036	0.26331294	0	-0.9647105	-2601.05	0.1255563	48.68453	0		dog_large_shortearsghost.adr	
100000002160	1038	0.30480507	0	-0.9524147	-2601.617	0.1196839	48.53781	0		dog_small_floppyghost.adr	
100000002162	1040	0.41986942	0	-0.90758455	-2602.087	0.1145892	48.43541	0		dog_small_pointyghost.adr	
100000002163	280	0.99999315	0	0.003718659	3.860491	42.03994	1117.531	437140		sg_warpstone_01.adr	Shrouded Glade Warpstone
100000002164	280	0.99973273	0	0.02311813	-634.3956	10.53824	-1036.206	41302		sg_warpstone_01.adr	Seaside Warpstone
100000002165	280	0.9543884	0	-0.29856792	-53.64357	37.77908	-442.626	41301		sg_warpstone_01.adr	Wugachug Warpstone
100000002166	280	0.99762166	0	-0.06892766	-1180.438	-33.66946	-438.2956	41303		sg_warpstone_01.adr	Merry Vale Warpstone
100000002167	458	-0.7936669	0	-0.60835266	-1163.881	-39.40498	-407.9235	41259	basic-greenskin	sprite_basic_f.adr	Luella
100000002168	454	-0.083564095	0	0.9965024	-1155.763	-39.586	-415.8181	0		sprite_basic_m.adr	
100000002169	443	-0.97103524	0	-0.23893625	-1140.924	-38.94347	-424.1872	0		fairy_m_freestyle_01.agr	
100000002170	571	0.95870674	0	0.28439638	-1142.951	-38.84626	-424.8029	0		fairy_f_freestyle_09.agr	
100000002171	573	-0.32601944	0	0.9453631	-1163.286	-37.12322	-432.2785	429530		fairy_f_freestyle_11.agr	Madison
100000002172	458	0.66698563	0	0.7450706	-1154.754	-37.7289	-437.8445	90214		sprite_basic_f.adr	Giggles
100000002173	454	0.99971294	0	0.023960799	-1153.304	-37.66327	-439.5356	71635	basic-pinkskin	sprite_basic_m.adr	Dee
100000002174	4551	0.77100843	0	0.6368249	-1150.823	-37.48187	-444.8492	5102402		fairy_f_merchant_postman_caucasian_cateyes.agr	Arel
100000002175	454	-0.32202792	0	0.94673014	-1123.62	-39.58599	-450.7718	41229		sprite_basic_m.adr	Fenwink
100000002177	454	-0.87609404	0	-0.48214024	-1107.884	-39.7394	-424.0769	41231	basic-greenskin	sprite_basic_m.adr	Mayor McFairy
100000002178	584	-0.948417	0	-0.31702545	-1107.95	-39.79205	-425.3391	76488		sg_papers_01.adr	Merry Vale Party Flyers
100000002179	495	0.45572817	0	0.89011896	-1078.854	-38.51557	-437.9238	0		fairy_f_jock.agr	
100000002180	548	-0.3799009	0	-0.92502713	-1078.175	-38.51112	-435.8584	0		human_f_freestyle_06.agr	
100000002181	189	0.6130503	0	-0.7900439	-1075.678	-38.55489	-439.2141	0		robgoblin_m_bruiser.adr	
100000002182	190	-0.68976146	0	0.7240367	-1074.329	-38.75831	-440.6604	0	bikini	robgoblin_f_basic.adr	
100000002183	30	0.75084716	0	0.66047597	-1075.998	-38.63484	-434.1841	0		fairy_m_old_01.adr	
100000002184	250	0.4495743	0	-0.893243	-1082.327	-38.73688	-429.6852	0		chugawug_farmer_f.adr	
100000002185	571	-0.93638796	0	-0.35096663	-1080.131	-38.72913	-431.0984	117030		fairy_f_freestyle_09.agr	Rosalie
100000002186	496	0.794086	0	0.6078054	-1081.72	-38.57011	-433.9027	0		human_m_treasurehunter.agr	
100000002187	339	-0.60673976	0	0.79490054	-1091.724	-39.94047	-464.5027	40518		human_f_freestyle_01.agr	Shannon
100000002188	428	0.42073017	0	0.9071858	-1095.092	-39.94859	-465.1733	40548		fairy_m_sakka.agr	Vim
100000002189	51	-0.34565935	0	-0.9383601	-1092.837	-39.93474	-461.2849	40544		sasquatch_01.adr	Yeti Merrymaker
100000002190	309	-0.89946	0	0.43700302	-1100.294	-39.94227	-463.2411	382885		sg_gametable_01.adr	Checkers & Chess
100000002191	4589	0.9999654	0	0.00831174	-1104.827	-40.21367	-472.9646	5102514		fairy_f_merchant_wizard_caucasian_mayfly.agr	Tetherhex
100000002192	382	0.99986404	0	0.01648648	-1105.081	-40.36923	-482.7571	40550		dwarf_miner_m.adr	Braldan Stoneaxe
100000002193	505	0.2143522	0	-0.9767564	-1095.549	-40.34184	-481.4241	0		human_m_freestyle_11.agr	
100000002194	4504	0.85846865	0	0.51286596	-1102.742	-40.5706	-490.0233	5102197		human_f_merchant_brawler_asian.agr	Miesha
100000002195	9	0.96814734	0	-0.25038114	-1091.067	-40.42058	-486.1972	40416		humanchild_m_tshirtwithbeltbig.adr	Ronnie Britesmile
100000002196	555	-0.003849665	0	-0.99999255	-1089.1	-40.55442	-497.8428	0		human_m_freestyle_09.agr	
100000002197	440	-0.5877812	0	-0.80901986	-1082.643	-40.45376	-497.5052	0		fairy_f_tori.agr	
